Name,Lat,Lng,Distance,Duration
"Milwaukee, WI, United States",43.0388982,-87.90654609999999,0.0,0.0
,43.03801172558709,-87.90644390047981,99.0,31.0
,43.03755471750111,-87.90577042285204,105.0,29.0
,43.037617583085975,-87.90455672153784,99.0,17.0
,43.03693351787077,-87.90380354166395,135.0,23.0
,43.036062524476854,-87.9039371547714,100.0,12.0
,43.035927074742524,-87.90512655229297,101.0,8.0
,43.03591429830686,-87.90634464235106,99.0,6.0
,43.03588117795763,-87.90756631115893,99.0,5.0
,43.035880866935884,-87.90878837165222,100.0,4.0
,43.035813125301345,-87.91000818879455,99.0,4.0
,43.035735965427726,-87.91123207620234,100.0,4.0
,43.03572289802658,-87.91246087680672,100.0,4.0
,43.03572011856914,-87.91368989830472,100.0,4.0
,43.0358310313573,-87.91489508995008,99.0,4.0
,43.03588244031313,-87.91611511017808,100.0,4.0
,43.035887973967625,-87.91734410578745,100.0,4.0
,43.03589579879278,-87.91857307956545,99.0,4.0
,43.035871277401625,-87.91978836655281,99.0,5.0
,43.035831975815945,-87.9210056621734,99.0,4.0
,43.035719327595885,-87.92222126253206,100.0,5.0
,43.03523412247052,-87.92322240165463,99.0,5.0
,43.03443336105794,-87.9237247663159,102.0,5.0
,43.03354291636535,-87.92363682287643,98.0,5.0
,43.032657000724136,-87.92346639087037,99.0,4.0
,43.03177546536475,-87.92328808371755,99.0,4.0
,43.03088891211916,-87.92313270703934,99.0,4.0
,43.02999982346185,-87.92308955566283,99.0,4.0
,43.02910748690471,-87.92304003512486,99.0,4.0
,43.02822269467166,-87.92287156002683,99.0,4.0
,43.02736659789052,-87.9225527643215,99.0,4.0
,43.02650253328642,-87.92225624797535,99.0,4.0
,43.025638043176954,-87.92193054406954,100.0,4.0
,43.02477726804206,-87.9216212366143,99.0,4.0
,43.02390887015307,-87.92132268977718,100.0,4.0
,43.02304286671487,-87.9210009696255,100.0,4.0
,43.02221741824964,-87.92055165229151,99.0,4.0
,43.02145163953585,-87.91991763607297,100.0,4.0
,43.02075926546436,-87.91913735205668,100.0,4.0
,43.02007713915759,-87.91833784731459,100.0,4.0
,43.01937395716686,-87.9175762522763,100.0,4.0
,43.01860432972026,-87.91696402584995,99.0,4.0
,43.017773456836395,-87.91651719282021,99.0,4.0
,43.01689819853655,-87.9162645048889,100.0,4.0
,43.016007491146816,-87.91623832077732,99.0,4.0
,43.01510921407318,-87.91622626925556,100.0,4.0
,43.01421093303895,-87.91621594667208,100.0,4.0
,43.01331625856356,-87.91621034564554,99.0,4.0
,43.01241836420572,-87.91620279171981,100.0,4.0
,43.01152005527368,-87.91619240184363,100.0,4.0
,43.010627289608976,-87.91619739751982,99.0,4.0
,43.009733569916726,-87.9162044146833,99.0,4.0
,43.00883534342963,-87.91622218680449,100.0,4.0
,43.00793711693976,-87.91623995840584,100.0,4.0
,43.00703889044717,-87.91625772948747,100.0,4.0
,43.00614066465866,-87.9162755746248,102.0,4.0
,43.00524244815405,-87.91629431591848,98.0,4.0
,43.00434423265869,-87.91631307301931,100.0,4.0
,43.00344601716025,-87.91633182957163,100.0,4.0
,43.00255411420951,-87.91637393864241,99.0,4.0
,43.00165595610837,-87.9163939376367,100.0,4.0
,43.00076435219733,-87.91628418503727,100.0,4.0
,42.999880339165315,-87.91606583784773,100.0,4.0
,42.9990043789444,-87.91582736840726,99.0,4.0
,42.99811969856228,-87.91563492657978,100.0,4.0
,42.99722849332885,-87.91547577027399,100.0,4.0
,42.99633573563866,-87.91533941118158,100.0,4.0
,42.99544149390459,-87.915232701666,100.0,4.0
,42.99454697529063,-87.91512008071012,100.0,4.0
,42.993652253108785,-87.9150102626931,100.0,4.0
,42.99275753082197,-87.91490044787363,100.0,4.0
,42.991862808430184,-87.91479063625154,100.0,4.0
,42.990968085933424,-87.91468082782667,100.0,4.0
,42.99007336333169,-87.91457102259882,100.0,4.0
,42.989181912763605,-87.91446229136645,98.0,4.0
,42.98828889466237,-87.91438837878039,101.0,4.0
,42.98739217054303,-87.91438947959253,100.0,4.0
,42.98651413947271,-87.91461851747877,100.0,4.0
,42.985666714569675,-87.9150285275556,100.0,4.0
,42.984832783411456,-87.9154708752161,99.0,4.0
,42.983999591436785,-87.91591855220909,100.0,4.0
,42.98315810567564,-87.91631830685938,99.0,4.0
,42.98228354358236,-87.91657894920874,100.0,4.0
,42.981392390709374,-87.91667395106356,99.0,4.0
,42.980498682776,-87.91662689099749,100.0,4.0
,42.979617115589136,-87.91644199415786,99.0,4.0
,42.97872776812626,-87.91626894292598,100.0,4.0
,42.9778503,-87.91608599999998,99.0,4.0
,42.97695574250442,-87.91591786795199,100.0,4.0
,42.9760717768398,-87.91575416521246,99.0,4.0
,42.97517651975652,-87.91568119667156,100.0,4.0
,42.97428049501873,-87.91567603205775,100.0,4.0
,42.97338217500914,-87.9156803983886,100.0,4.0
,42.97248386038717,-87.91568353771929,100.0,4.0
,42.971590301000035,-87.91566163638771,99.0,4.0
,42.9706923171268,-87.91562842596713,100.0,4.0
,42.969805350520325,-87.91573563372717,99.0,4.0
,42.96895824661669,-87.9161146390535,99.0,4.0
,42.968195925844434,-87.91675020736456,100.0,4.0
,42.96757161382735,-87.91761490116717,99.0,4.0
,42.9670928385597,-87.91864792668389,100.0,4.0
,42.96683599757996,-87.91981127274717,99.0,4.0
,42.966717313602736,-87.92102357500315,100.0,4.0
,42.96661367205436,-87.92224302181118,100.0,4.0
,42.96651171619813,-87.92346271936363,100.0,4.0
,42.96640974739234,-87.9246824128727,100.0,4.0
,42.96631194862735,-87.92590277251499,100.0,4.0
,42.9661972631544,-87.92711628770128,100.0,4.0
,42.96608322096584,-87.92833396865672,100.0,4.0
,42.96597025974325,-87.92955194299816,100.0,4.0
,42.9658199500924,-87.93074861569042,99.0,4.0
,42.965476353971745,-87.93187779770331,100.0,4.0
,42.9649454672099,-87.93285228753795,99.0,4.0
,42.96426084458778,-87.93364016920967,100.0,4.0
,42.96346114032187,-87.93419027711576,100.0,4.0
,42.96259558715702,-87.93445738711061,99.0,4.0
,42.96170369433797,-87.93447546249746,100.0,4.0
,42.96081020400917,-87.9343483600015,100.0,4.0
,42.95991996178624,-87.93429405909359,100.0,4.0
,42.959032011820725,-87.93439006684048,99.0,4.0
,42.95813753553704,-87.93450347916004,100.0,4.0
,42.957243153312,-87.9346182694253,100.0,4.0
,42.95635032938935,-87.93472852527893,100.0,4.0
,42.955455222160786,-87.9348029576804,100.0,4.0
,42.954564763679706,-87.93485373207355,99.0,4.0
,42.95367523769247,-87.9348958794523,99.0,3.0
,42.952787056991404,-87.93497117417465,99.0,3.0
,42.95189069027383,-87.93501264546063,100.0,3.0
,42.95099472146005,-87.93503250262262,100.0,4.0
,42.95009651372368,-87.93505180600519,100.0,4.0
,42.94919830686392,-87.93507107969333,100.0,4.0
,42.94830010000091,-87.935090352819,100.0,4.0
,42.947401908168544,-87.93511320833946,100.0,3.0
,42.94651115934913,-87.93513703983066,99.0,3.0
,42.94561288059916,-87.93514884487507,100.0,3.0
,42.944719502636,-87.93516480145357,99.0,3.0
,42.943821401685454,-87.9351918323143,100.0,3.0
,42.94292327025693,-87.93521751854695,100.0,3.0
,42.94202506442803,-87.93523635626356,100.0,3.0
,42.9411268582089,-87.9352565559488,100.0,3.0
,42.940228678780535,-87.93527990366361,100.0,3.0
,42.93933057296388,-87.93530661762308,100.0,3.0
,42.938432467141006,-87.93533333080326,100.0,3.0
,42.937534347003606,-87.93535891951632,100.0,3.0
,42.936644096056426,-87.93537925494655,99.0,3.0
,42.935745877564365,-87.93539773070833,100.0,3.0
,42.934847659069355,-87.93541620593115,100.0,3.0
,42.93394943025185,-87.93543361199595,100.0,3.0
,42.93305118161138,-87.9354489428427,100.0,3.0
,42.932152987073614,-87.93547009442257,100.0,3.0
,42.93126272263857,-87.93548545095055,99.0,3.0
,42.930364418597776,-87.93549287455627,100.0,3.0
,42.929466105718404,-87.93549786862032,100.0,3.0
,42.92857426518246,-87.93549579053519,99.0,3.0
,42.92767598327839,-87.93550495200658,100.0,3.0
,42.92677771123508,-87.93551914047467,100.0,3.0
,42.92587948645951,-87.93553810875288,100.0,3.0
,42.9249812847151,-87.93555825846956,100.0,3.0
,42.92409020136415,-87.93557334845056,99.0,3.0
,42.92319218157437,-87.9356050675399,100.0,3.0
,42.92229416177583,-87.93563678570452,100.0,3.0
,42.92139661090528,-87.93565743477613,100.0,3.0
,42.920498290014265,-87.93566858656976,100.0,3.0
,42.91960445884853,-87.93568707539654,99.0,3.0
,42.91870661166634,-87.93572672888195,100.0,3.0
,42.91780876447045,-87.93576638121178,100.0,3.0
,42.91691091726089,-87.93580603238605,100.0,3.0
,42.916012924775096,-87.93584071925781,100.0,3.0
,42.915114855817535,-87.93587023940134,100.0,3.0
,42.91421929710805,-87.93591655664547,100.0,3.0
,42.91332570704315,-87.93593978859533,99.0,3.0
,42.91242759270684,-87.93596539490423,100.0,3.0
,42.91152948908831,-87.93599917379075,100.0,3.0
,42.91063163101446,-87.93603639850733,100.0,3.0
,42.909733643681776,-87.93606974794851,100.0,3.0
,42.9088355898767,-87.93609722706856,100.0,3.0
,42.907937456193984,-87.93612335894798,100.0,3.0
,42.90703928967951,-87.9361522619173,100.0,3.0
,42.906141387573584,-87.9361870245701,100.0,3.0
,42.90524336728593,-87.93621872774831,100.0,3.0
,42.90434534698951,-87.93625043000289,100.0,3.0
,42.90344732668434,-87.93628213133384,100.0,3.0
,42.90254930637046,-87.9363138317413,100.0,3.0
,42.90165128604778,-87.93634553122526,100.0,3.0
,42.9007532657164,-87.9363772297858,100.0,3.0
,42.89985524537625,-87.93640892742296,100.0,3.0
,42.89895722502737,-87.93644062413685,100.0,3.0
,42.898059204669735,-87.93647231992745,100.0,3.0
,42.89716118430337,-87.93650401479482,100.0,3.0
,42.89626316392825,-87.93653570873911,100.0,3.0
,42.89536514515016,-87.93656736980591,100.0,3.0
,42.894467118979726,-87.93659875592905,100.0,3.0
,42.89356909280075,-87.93663014113814,100.0,3.0
,42.89267106661319,-87.9366615254332,100.0,3.0
,42.89177304041705,-87.9366929088143,100.0,3.0
,42.89087501421236,-87.93672429128151,100.0,3.0
,42.88997698799908,-87.93675567283483,100.0,3.0
,42.889078961777244,-87.9367870534744,100.0,3.0
,42.88818093554682,-87.93681843320023,100.0,3.0
,42.88728290930784,-87.93684981201237,100.0,3.0
,42.88638488306028,-87.93688118991085,100.0,3.0
,42.88548685680416,-87.93691256689581,100.0,3.0
,42.88458883053948,-87.93694394296722,100.0,3.0
,42.88369080426623,-87.93697531812519,100.0,3.0
,42.88279277798439,-87.93700669236974,100.0,3.0
,42.881894751694006,-87.93703806570093,100.0,3.0
,42.88099672539504,-87.93706943811884,100.0,3.0
,42.880098699087526,-87.9371008096235,100.0,3.0
,42.879200615031756,-87.93713335310747,100.0,3.0
,42.8783028232274,-87.93717358771157,100.0,3.0
,42.87740490445185,-87.93720991970541,100.0,3.0
,42.876507199512,-87.93723429685005,100.0,3.0
,42.875608980045364,-87.9372525825358,100.0,3.0
