Name,Lat,Lng,Distance
SH 20,15.8664688,74.5178775,0.0
,15.866079827004683,74.51947994443205,176.76842511901813
,15.86407315294592,74.52255138765199,397.1308228898232
,15.862595599999999,74.5254862,354.3044716502411
,15.862141897774105,74.52917300604445,397.5574621775062
,15.859410684948072,74.53157138509066,397.54469300682644
,15.855992620903942,74.53272015977826,399.4407607477124
,15.857438380737298,74.53413294506582,220.63643314308982
,15.858178298804448,74.53776790046064,397.41608220889265
,15.858422497735578,74.54149173043771,399.23612835332
,15.85861870090993,74.54521927923757,399.30542841713543
,15.858285324455217,74.54893267735036,398.92160803491186
,15.858086036689073,74.55265943008322,399.23995783399204
,15.857801926206603,74.55638474013388,399.7210248551839
,15.857987480925559,74.56010021550055,397.954040878103
,15.858481071881421,74.56379940487015,399.4645797576593
,15.858274252118996,74.56752383349155,399.0387605083957
,15.858511266858553,74.57122749684619,397.03006179044587
,15.85944552928847,74.5748283282906,398.91828636391165
,15.860810898304182,74.57828107948859,399.3018750321296
,15.862894530616746,74.581312093812,398.4793918150209
,15.864925252490416,74.58436773805937,397.24947436720305
,15.866297926214816,74.5878148455105,399.04431877374515
,15.867509178517746,74.59131966249126,398.330431787176
,15.867791824144485,74.59502769063214,397.8463748336962
,15.868232321765438,74.59872698755856,398.6886958862663
,15.86948604019607,74.60220960435652,397.7236435276034
,15.868953271841157,74.60588555722988,397.60733232178194
,15.868193381969384,74.6095366429551,399.54755457728896
,15.867301015655391,74.61315384297957,399.4099337417978
,15.867902232013154,74.61682040978347,397.8257941413397
,15.869651310847068,74.62008309779718,399.50571414885457
,15.871273450399956,74.62341201963135,399.13157783417336
,15.872519931617283,74.62690605997427,398.58235907710224
,15.87366157790383,74.63044511971293,399.24018821115266
,15.874667273486825,74.63403040151375,399.4353808412878
,15.875759063306996,74.63758408932578,398.9984660702516
,15.87684504589502,74.6411412597934,399.1555191775902
,15.877935717626823,74.64469946876999,399.4174371215731
,15.879051835373247,74.64824752716916,399.2516731099165
,15.880227883735094,74.65178052898501,399.8489817617626
,15.881258491772604,74.65534846278909,398.4304229946251
,15.881304388084219,74.65906157268432,397.15249690549444
,15.88109271123374,74.66278989316771,399.4407366273804
,15.880389832717386,74.6664378690523,397.9058596770542
,15.880293194067665,74.67014853996108,397.0061600967725
,15.880745428151805,74.673848941737,398.94398671856004
,15.880475989407339,74.67755091860965,397.06227330906603
,15.88000147742714,74.68124150669212,398.2239836075284
,15.880039223799397,74.68496201281668,397.93536484947475
,15.881086231437436,74.68847933932726,393.7853132232795
,15.880926467613675,74.69219379123548,397.6607871879584
,15.881529826117458,74.69535591505598,344.7819284186932
,15.878293805157034,74.69566357320116,361.33045188995635
,15.878829910096448,74.6963903429213,97.95660287699673
,15.879081440257526,74.69957027101538,341.2475711000129
,15.8798995082034,74.70232119892019,307.95755204918646
,15.881861202909603,74.70536951850181,392.263079360283
,15.883497901996583,74.70867032960446,397.17197319572745
,15.88580006274078,74.71153522227553,399.26103921116334
,15.888318074591906,74.71419078354748,398.81559953125526
,15.88983176585592,74.71755346627737,397.06636955416957
,15.890406370469709,74.72121821287008,397.10384637551937
,15.891320575025098,74.72480616664895,396.9529172010231
,15.892640616736694,74.72826390895537,397.8546624602094
,15.893402062482675,74.73189610732709,397.5640603742935
,15.894796185599883,74.7353235055355,397.9724601327802
,15.895416276436222,74.73898727156745,397.836108227484
,15.895324063345772,74.74272276884395,399.61765908651705
,15.895923556964256,74.74639737695284,398.58767852655626
,15.896073801071356,74.75011774099629,398.21704649956166
,15.896753468595136,74.75378904327192,399.8264843082801
,15.89799601367806,74.75727248008391,397.3226310458721
