Name,Lat,Lng,Distance
"Milwaukee, WI, United States",43.0388982,-87.9065461,0.0
,43.03801172558709,-87.90644390047981,98.9207814263958
,43.0375547175011,-87.90577042285204,74.68822216192777
,43.037617583085975,-87.90455672153784,98.88859403822123
,43.03693351787077,-87.90380354166395,97.63666325604012
,43.036062524476854,-87.9039371547714,97.45694813667582
,43.03592707474252,-87.90512655229298,97.83474914423985
,43.03591429830686,-87.90634464235106,99.01078132077556
,43.035881177957634,-87.90756631115892,99.35976540265233
,43.03588086693588,-87.90878837165222,99.3233567688328
,43.03581312530134,-87.91000818879456,99.42681746713323
,43.03573596542772,-87.91123207620235,99.84133809328326
,43.035722898026584,-87.91246087680672,99.88197160096797
,43.03572011856913,-87.91368989830474,99.88984637137033
,43.035831031357304,-87.91489508995008,98.72584912556017
,43.03588244031313,-87.9161151101781,99.32220523531804
,43.035887973967625,-87.91734410578745,99.88889285511058
,43.03589579879278,-87.91857307956545,99.88900193253986
,43.035871277401625,-87.91978836655281,98.81045577163373
,43.035831975815945,-87.92100566217341,99.03260188322504
,43.03571932759588,-87.92222126253206,99.589338243274
,43.03523412247052,-87.92322240165463,97.63031175961625
,43.03443336105794,-87.92372476631591,97.95592283470096
,43.03354291636535,-87.92363682287643,99.27060256560952
,43.03265700072413,-87.92346639087037,99.47854038682335
,43.03177546536475,-87.92328808371754,99.08786836631721
,43.03088891211916,-87.92313270703933,99.38590291407458
,43.02999982346184,-87.92308955566283,98.9243475366144
,43.02910748690471,-87.92304003512486,99.3049102630175
,43.02822269467166,-87.92287156002683,99.33292665651724
,43.02736659789052,-87.9225527643215,98.6576988720962
,43.02650253328642,-87.92225624797534,99.05676588485827
,43.02563804317696,-87.92193054406954,99.70635860344723
,43.02477726804206,-87.92162123661429,98.96125037437523
,43.02390887015308,-87.92132268977718,99.56454382934291
,43.02304286671487,-87.9210009696255,99.78352980838989
,43.02221741824963,-87.92055165229151,98.7865444130814
,43.02145163953584,-87.91991763607297,99.53484760500095
,43.02075926546437,-87.91913735205667,99.75462096545692
,43.020077139157586,-87.9183378473146,99.88792048585857
,43.01937395716687,-87.9175762522763,99.73568338268666
,43.018604329720254,-87.91696402584996,99.00009624067881
,43.017773456836395,-87.91651719282021,99.27410424155333
,43.01689819853655,-87.91626450488891,99.46884539700781
,43.01600749114681,-87.91623832077732,99.06501821330001
,43.01510921407318,-87.91622626925556,99.88865896751483
,43.014210933038946,-87.91621594667208,99.88781952257573
,43.01331625856356,-87.91621034564554,99.48430493812371
,43.01241836420572,-87.91620279171981,99.84318630724164
,43.01152005527368,-87.91619240184363,99.8909679382643
,43.010627289608976,-87.91619739751981,99.27184360029194
,43.009733569916726,-87.9162044146833,99.3787335087376
,43.00883534342963,-87.91622218680448,99.88868152637372
,43.00793711693975,-87.91623995840584,99.88868153031676
,43.00703889044717,-87.91625772948748,99.88868152486147
,43.006140664658666,-87.91627557462482,99.88869084445814
,43.00524244815405,-87.91629431591848,99.88874412606928
,43.00434423265869,-87.91631307301931,99.88865187411305
,43.00344601716025,-87.91633182957163,99.88865187563367
,43.00255411420951,-87.9163739386424,99.23418105176488
,43.001655956108365,-87.9163939376367,99.88386499184189
,43.000764352197336,-87.91628418503726,99.5427657673037
,42.99988033916531,-87.91606583784774,99.88865965331357
,42.9990043789444,-87.91582736840726,99.3141981342102
,42.99811969856228,-87.91563492657978,99.60911474162779
,42.99722849332884,-87.91547577027399,99.9392294300136
,42.99633573563866,-87.91533941118158,99.88763209040474
,42.99544149390459,-87.915232701666,99.81314653131233
,42.994546975290625,-87.91512008071012,99.8867667392761
,42.993652253108785,-87.91501026269309,99.88867781395345
,42.99275753082197,-87.91490044787362,99.88867781332935
,42.99186280843019,-87.91479063625155,99.88867781167168
,42.99096808593343,-87.91468082782667,99.88867781322521
,42.99007336333169,-87.91457102259882,99.88867781521584
,42.9891819127636,-87.91446229136645,99.51851748346942
,42.98828889466237,-87.91438837878037,99.48090500886622
,42.987392170543025,-87.91438947959253,99.71121287291736
,42.98651413947271,-87.91461851747876,99.39416554536355
,42.98566671456967,-87.91502852755559,99.9571965943455
,42.98483278341145,-87.9154708752161,99.46520307742347
,42.98399959143679,-87.9159185522091,99.54652134674139
,42.983158105675635,-87.91631830685938,99.0583633629064
,42.982283543582355,-87.91657894920874,99.53132001142555
,42.981392390709374,-87.91667395106356,99.39257658199594
,42.980498682775995,-87.91662689099749,99.44949829526038
,42.979617115589136,-87.91644199415788,99.1730571510081
,42.97872776812626,-87.91626894292598,99.88793332601462
,42.9778503,-87.91608599999999,98.69853166845478
,42.97695574250442,-87.91591786795199,100.40627138725415
,42.976071776839795,-87.91575416521246,99.19062611402836
,42.97517651975652,-87.91568119667157,99.72489051447515
,42.97428049501873,-87.91567603205775,99.6342909640155
,42.97338217500915,-87.91568039838859,99.88925922471081
,42.97248386038717,-87.9156835377193,99.88835503523994
,42.97159030100003,-87.91566163638771,99.37524722953113
,42.970692317126804,-87.91562842596713,99.8878035212146
,42.969805350520325,-87.91573563372717,99.01115832409293
,42.968958246616694,-87.9161146390535,99.11293530591344
,42.968195925844434,-87.91675020736456,99.29504296978504
,42.96757161382735,-87.91761490116717,98.83906485738612
,42.9670928385597,-87.91864792668387,99.49451954105722
,42.966835997579956,-87.91981127274717,98.87198878073602
,42.966717313602736,-87.92102357500315,99.52002413603192
,42.96661367205436,-87.92224302181118,99.88966166203843
,42.96651171619813,-87.92346271936363,99.88864517296147
,42.96640974739234,-87.92468241287268,99.88864517303617
,42.96631194862734,-87.92590277251499,99.89111403256096
,42.966197263154406,-87.92711628770128,99.56075110469429
,42.96608322096584,-87.92833396865672,99.88800329484226
,42.965970259743244,-87.92955194299816,99.89667919698364
,42.96581995009241,-87.93074861569042,98.79483533215397
,42.96547635397175,-87.9318777977033,99.50662676525168
,42.96494546720991,-87.93285228753795,98.85426473329763
