,Id,Name,Lat,Lng,Distance
76,76.0,,15.860447489156444,74.57741720238877,99.68220451524373
77,77.0,,15.860806922104095,74.57827270537686,99.85350659368734
78,78.0,,15.861252634456855,74.57907979206823,99.54228712008893
79,79.0,,15.861769722442043,74.57983431496191,99.09194293331117
80,80.0,,15.862315916639634,74.5805681788504,99.24740564468154
81,81.0,,15.862877616408015,74.58129028255932,99.33037707570031
82,82.0,,15.863439260786375,74.58200989407459,99.1191964545376
83,83.0,,15.863997194090057,74.58274157322212,99.86778460982852
84,84.0,,15.864521751354275,74.58349883402298,99.81276124319724
85,85.0,,15.8649107798614,74.58433354671885,99.20812726088963
86,86.0,,15.865263213767228,74.5851909354126,99.72813473548443
87,87.0,,15.865599113067283,74.5860524075257,99.42458024520884
88,88.0,,15.865939050701098,74.58691042371477,99.25211075444477
89,89.0,,15.866281028432669,74.58777158976882,99.64991045237254
90,90.0,,15.866623970738582,74.58863431630402,99.84497743990318
91,91.0,,15.866975752479286,74.5894917136568,99.69979598451451
92,92.0,,15.867299123284415,74.59036025953449,99.61414988500405
93,93.0,,15.867497007114261,74.59126630862151,99.3758872957413
94,94.0,,15.867624570812758,74.59218724827947,99.51790090314411
95,95.0,,15.867629980285917,74.59312000075037,99.76710463331456
96,96.0,,15.867644893824208,74.59405101123093,99.5927737482659
97,97.0,,15.867782739808186,74.59497246670585,99.74172730930631
98,98.0,,15.867934937225037,74.59588780326365,99.35436163514666
99,99.0,,15.868074118833873,74.59680589453154,99.40906137588247
100,100.0,,15.868138296725851,74.59773332494177,99.45218272300382
101,101.0,,15.868227066563064,74.59866184400822,99.80154879550172
102,102.0,,15.86837981477824,74.59957801945902,99.45300616736456
103,103.0,,15.86871618383556,74.60043889015141,99.38329459994267
104,104.0,,15.869093865631385,74.60128025536125,99.30716041593666
105,105.0,,15.86945478466137,74.60213208741128,99.55672383931605
106,106.0,,15.869677988362874,74.60301917898569,98.07300163452828
107,107.0,,15.869439062939565,74.60390770300259,98.67747233882359
108,108.0,,15.86917589336508,74.60479068272528,98.87070512450371
109,109.0,,15.868991104650279,74.60570296344419,99.71498012696287
110,110.0,,15.868801939074183,74.60661593168713,99.88837806663271
111,111.0,,15.868617377177003,74.60753016793603,99.91465268182026
112,112.0,,15.868427740371361,74.60843943593746,99.51278579267813
113,113.0,,15.868236814472507,74.60934579100618,99.23897804478368
114,114.0,,15.868032520776048,74.61024844075051,99.18182866248837
115,115.0,,15.867825607122755,74.61115508465048,99.66467212564801
116,116.0,,15.867598657957668,74.61205547163047,99.55501106929707
117,117.0,,15.867353049138574,74.61295437598795,99.9486338739483
118,118.0,,15.867212453789893,74.61386880451128,99.04713455386836
119,119.0,,15.86730611343158,74.61479150323333,99.23812617755645
120,120.0,,15.867448307473648,74.61570851250623,99.34780736702736
121,121.0,,15.867770865161742,74.6165757812283,99.45392447228515
122,122.0,,15.868219080699216,74.61738554309746,99.92647871727722
123,123.0,,15.868667528273544,74.61818703613932,99.17370721141829
124,124.0,,15.869108841642499,74.61899420592935,99.30445537657252
125,125.0,,15.8695237777568,74.61981710249837,99.37482775076548
126,126.0,,15.869910040250135,74.62065760253977,99.63057325149713
127,127.0,,15.870280328228274,74.62150345231662,99.39816555726371
128,128.0,,15.87068114918138,74.62233925217771,99.8886223072945
129,129.0,,15.871121973821824,74.62314709731749,99.33968275999248
130,130.0,,15.871529724700391,74.62397721622845,99.692964075381
131,131.0,,15.87181638932202,74.62485162098172,98.80559408271759
132,132.0,,15.872108551792659,74.6257284538682,99.24973966025452
133,133.0,,15.872411214250777,74.62660562096897,99.67153071219145
134,134.0,,15.872728910914626,74.62747831156739,99.80028102398153
135,135.0,,15.873008678735669,74.62836570280777,99.8792668773102
136,136.0,,15.873273311528138,74.62925810715522,99.88009438630716
137,137.0,,15.87355893750453,74.63013454474995,98.97352888108243
138,138.0,,15.873813454314408,74.63102160458132,99.0063534350473
139,139.0,,15.874050758150936,74.631922363928,99.88862547391592
140,140.0,,15.87430462814786,74.63281749685848,99.81349770183823
141,141.0,,15.874571279789812,74.63370933809183,99.88835941319697
142,142.0,,15.874842116002585,74.6345909607525,98.98568122451442
143,143.0,,15.875116455439183,74.63548028234028,99.88854361059985
144,144.0,,15.875390791243902,74.63636960635,99.88854361070268
145,145.0,,15.875660221105393,74.63725558645912,99.38211651300892
146,146.0,,15.875930527165872,74.63814481959692,99.74310455256662
147,147.0,,15.87620268905627,74.63903486960629,99.88861838799396
148,148.0,,15.876476506827494,74.63992467837382,99.91985875896609
149,149.0,,15.876744875266615,74.6408117663986,99.45914369488682
150,150.0,,15.877015629572039,74.64169928105152,99.5824354748139
151,151.0,,15.877288206585675,74.64258919906686,99.8886725909357
152,152.0,,15.877559626546018,74.64347153721071,99.07712095847303
153,153.0,,15.877833501277543,74.6443608522963,99.87089109962038
154,154.0,,15.878102490539824,74.64525194901745,99.88825274171172
155,155.0,,15.878374236218816,74.64613596892552,99.25911261012254
156,156.0,,15.878651343336879,74.64702437905625,99.88863798543635
157,157.0,,15.87893488140455,74.64790417825702,99.23773887807747
158,158.0,,15.879232856886485,74.6487789706625,99.2543240423661
159,159.0,,15.879527005798314,74.64966143984476,99.8883818017596
160,160.0,,15.879821151133136,74.65054391160461,99.88838180444526
161,161.0,,15.880113893070382,74.65142624057175,99.82282621054168
162,162.0,,15.880398868651103,74.65231196235689,99.88849602258773
163,163.0,,15.880693791029382,74.65319051413456,99.52039444707273
164,164.0,,15.880988297082782,74.65407258130912,99.86012706298428
165,165.0,,15.88120187873661,74.65497806456051,99.7117239430145
166,166.0,,15.881327250070992,74.65589484289167,99.03616862034741
167,167.0,,15.881432590044927,74.65681798210603,99.42273530902524
168,168.0,,15.88139972775811,74.65774841943015,99.57792590435334
169,169.0,,15.881332111784909,74.65867973392301,99.88805786335547
170,170.0,,15.881269110911518,74.65960844433981,99.57295517711404
171,171.0,,15.881214342004958,74.66053721799383,99.51952493243238
172,172.0,,15.881163614878893,74.66146777076762,99.683032649865
173,173.0,,15.88111430868513,74.6623968643221,99.5184136513772
174,174.0,,15.881061674696657,74.66332127633946,99.03968655170944
175,175.0,,15.880984363510168,74.66424886817433,99.57849093245528
176,176.0,,15.880810120280978,74.66516004055946,99.35809124313158
177,177.0,,15.880522231372717,74.66604497203654,99.9114798688515
178,178.0,,15.88026122162856,74.66693036259066,99.04141670033916
179,179.0,,15.880192634764278,74.6678557598624,99.2658079851658
180,180.0,,15.880185299114011,74.6687892183273,99.83791081493982
181,181.0,,15.88023998011847,74.66971254037337,98.93747314546756
182,182.0,,15.880375834935744,74.67062726122546,98.98995317739137
183,183.0,,15.880513078397028,74.67154346652194,99.17043797381241
184,184.0,,15.880603679854866,74.67246573916503,99.15120178919629
185,185.0,,15.880700135027343,74.67339184833928,99.62733190156389
186,186.0,,15.880790279992201,74.67431278271013,99.00357097094758
187,187.0,,15.880816267523452,74.67523842005417,99.03996276055035
188,188.0,,15.880691046782449,74.67615664673097,99.18742488564321
189,189.0,,15.88052666165081,74.67706942853532,99.31948670667038
190,190.0,,15.88043577624908,74.67799711032735,99.72997173489442
191,191.0,,15.880354659172024,74.67892484148904,99.63106560030216
192,192.0,,15.88026270192057,74.67984775221338,99.2346348624295
193,193.0,,15.880122578517927,74.68076322198534,99.1426541190298
194,194.0,,15.879884567586325,74.68166345928944,99.85278694099121
195,195.0,,15.879728977369405,74.68257272681451,98.77447842614825
196,196.0,,15.879822828404809,74.68349664909258,99.36440191659302
197,197.0,,15.879931324797631,74.68442266643792,99.77098155350099
198,198.0,,15.880156744504651,74.68531742684593,98.92408512213976
199,199.0,,15.880584702544294,74.68613548479829,99.59616852488749
200,200.0,,15.880974744968942,74.68697419954317,99.63610673341351
201,201.0,,15.881127233612519,74.68788787016621,99.17801212292221
202,202.0,,15.881029293040058,74.6888108971052,99.31737365079147
203,203.0,,15.880823186586339,74.68971782762145,99.66773451994082
204,204.0,,15.88078796194813,74.69064855391696,99.61909458453326
205,205.0,,15.88087419708628,74.69157726935421,99.78876664909454
206,206.0,,15.880959464076053,74.69249931004873,99.06782119798996
207,207.0,,15.881253892837321,74.6933785314124,99.56970266699975
208,208.0,,15.881951212042523,74.6939295833762,97.39387302028155
209,209.0,,15.88185143052785,74.69483629323071,97.6056228390201
210,210.0,,15.881290741327152,74.69524913456092,76.39724491463343
211,211.0,,15.880529955101192,74.69481970744846,96.25879736886355
212,212.0,,15.879685855549859,74.69511243161158,98.94324272116857
213,213.0,,15.878817194960725,74.69529599406208,98.5656236569345
214,214.0,,15.878116103581418,74.69584939785953,97.88058629333018
215,215.0,,15.877329589162748,74.69628986656689,99.33734164323981
216,216.0,,15.877351315130355,74.69672165970658,46.244626745930724
217,217.0,,15.878136936862296,74.69631833218214,97.42723226943647
218,218.0,,15.879016808583934,74.69644516785962,98.7732268180831
219,219.0,,15.879660454390923,74.69706180014518,97.32252715162377
220,220.0,,15.87955894894876,74.69796738056206,97.50871081380308
221,221.0,,15.879241109283159,74.69883968703624,99.76453177053608
222,222.0,,15.87905752813481,74.69974591276107,99.04884650060511
223,223.0,,15.878893380608115,74.70065746986809,99.18665612497902
224,224.0,,15.878565517771776,74.70150647421741,97.84800036098143
225,225.0,,15.879230649869218,74.70209731893597,97.27903003112712
226,226.0,,15.880059207659194,74.70242293672884,98.49366955912892
227,227.0,,15.880411010704146,74.70325800514448,97.50301833289943
228,228.0,,15.880614648699403,74.70414657271435,97.69367577659044
229,229.0,,15.881320870893973,74.70470114843391,98.41063569318624
230,230.0,,15.881874113113028,74.70540438246168,97.16565031621883
231,231.0,,15.88216274347704,74.70628299451764,99.29749774750789
232,232.0,,15.882472456734854,74.70715900624015,99.81859397537589
233,233.0,,15.882944121073654,74.70794337758882,98.9339678386445
234,234.0,,15.883497901996583,74.70867032960446,99.17884733819385
235,235.0,,15.88403619514957,74.70941661484727,99.7650763722279
236,236.0,,15.884612927969773,74.71013354273921,99.95823501646134
237,237.0,,15.885198476321985,74.71083091894788,99.00513178884411
238,238.0,,15.88579409770599,74.71152823871667,99.74062973128343
239,239.0,,15.88638651617512,74.71222172678968,99.19756797076175
240,240.0,,15.886979966424793,74.712910833781,98.92406954532541
241,241.0,,15.887641053198287,74.71353104287891,99.01156395281834
242,242.0,,15.888294434391407,74.71416357907523,99.2706160480522
243,243.0,,15.888845535109077,74.71489319232197,99.21614377642852
244,244.0,,15.889268846198723,74.71571236475279,99.45197409176066
245,245.0,,15.88955886487559,74.71659094569002,99.3410880594257
246,246.0,,15.88980781411394,74.7174830177817,99.33863016492295
247,247.0,,15.890127248578679,74.71834900455494,99.19157294880341
248,248.0,,15.890323110437741,74.71925596447548,99.41067350627348
249,249.0,,15.89037054922433,74.72018213286124,99.1902585573992
250,250.0,,15.890402820836801,74.72111553825815,99.88832396096399
251,251.0,,15.890428593128362,74.72204811332594,99.77619518669258
252,252.0,,15.890535957733121,74.7229658099651,98.86725183946558
253,253.0,,15.890805921332861,74.7238472669276,98.9321954645948
254,254.0,,15.891229763642873,74.72465963202868,98.83866637571465
255,255.0,,15.891720712873443,74.72544095750118,99.81133895276369
256,256.0,,15.892184105908038,74.72623870990076,99.66839110440098
257,257.0,,15.892463299368073,74.72712396768551,99.63384991053384
258,258.0,,15.89260909808069,74.72804324478871,99.63959133006031
259,259.0,,15.8927060623551,74.72896642768188,99.31646379727269
260,260.0,,15.892740557575816,74.72989801822209,99.70240812786773
261,261.0,,15.892887789526945,74.73081289836188,99.20169798961527
262,262.0,,15.893254373304876,74.73166370297974,99.70219226078466
263,263.0,,15.893746429192879,74.73244075242943,99.4957326614548
264,264.0,,15.894119897821676,74.73328618746994,99.49514999901014
265,265.0,,15.894413601792886,74.7341627244434,99.2662832763531
266,266.0,,15.894702913370628,74.73503890259848,99.07024690418542
267,267.0,,15.89499328699422,74.73592082698418,99.68972668420986
268,268.0,,15.895246074368735,74.7368124411976,99.40896054202102
269,269.0,,15.895348271138374,74.73773521777728,99.33685685289296
270,270.0,,15.895411841306077,74.73866537242206,99.72456051662893
271,271.0,,15.895401384793574,74.73959350679247,99.26446590252584
272,272.0,,15.895380126510569,74.74052329237638,99.46234303688978
273,273.0,,15.895356303415443,74.74144873877331,99.0056594329304
274,274.0,,15.895329552852466,74.74237609074585,99.2186128323617
275,275.0,,15.89533283025076,74.74330256720559,99.08106117831096
276,276.0,,15.89548629910606,74.74421939037254,99.52197137641154
277,277.0,,15.895672160308987,74.74513077054739,99.63284929167756
278,278.0,,15.895854794943215,74.7460455897101,99.91903068554683
279,279.0,,15.89601842373481,74.74695845582958,99.3055999032258
280,280.0,,15.896090148952915,74.74788805877652,99.73379213147909
281,281.0,,15.896056681621385,74.74881466003971,99.16322519767377
282,282.0,,15.896047759947091,74.74974498653441,99.49671539726648
283,283.0,,15.896154382773076,74.75066779386897,99.39723409940642
284,284.0,,15.896324017384636,74.75158527906328,99.91503032795609
285,285.0,,15.896504454371064,74.75249839967285,99.69140321514422
286,286.0,,15.896676344673502,74.75341313259909,99.6736288176513
287,287.0,,15.896890896402512,74.7543156511279,99.42232151727384
288,288.0,,15.897289429095816,74.75514521285251,99.1675173541952
289,289.0,,15.89767273935034,74.75597897032407,98.82725302582264
290,290.0,,15.89789869458393,74.75687588030846,99.15339233961785
291,291.0,,15.89815287960706,74.75777102490645,99.81373089474025
292,292.0,,15.89850126277672,74.75862580420839,99.28106468239979
293,293.0,,15.898853050057145,74.75948282149459,99.6493019137088
294,294.0,,15.899097394060739,74.760377144101,99.42440579945323
295,295.0,,15.899274977299182,74.76129261976043,99.87357341450246
296,296.0,,15.899452482641589,74.76220532995087,99.58188445818999
297,297.0,,15.899623446943767,74.763114670784,99.08654313932819
298,298.0,,15.899786177343781,74.76403047046863,99.59402792881495
299,299.0,,15.899881522011565,74.76495539887517,99.47917429232977
300,300.0,,15.899919319732712,74.76588331556542,99.32112597847184
301,301.0,,15.899952623320372,74.76681663734217,99.87884151233352
302,302.0,,15.89998599190084,74.76774605188821,99.46154056091504
303,303.0,,15.900022969569113,74.76867468008673,99.39328186142147
304,304.0,,15.90005259249985,74.76960749055725,99.80980437633156
305,305.0,,15.90008503119965,74.77053391834131,99.13849216093591
306,306.0,,15.900116370580713,74.77146669539478,99.81268277457616
307,307.0,,15.900151858694139,74.77240014146079,99.90132567878167
308,308.0,,15.900185021093874,74.7733298132867,99.48808437015997
309,309.0,,15.90021362969557,74.77425943552322,99.4652877377443
310,310.0,,15.900285576443359,74.77518399490077,99.19608340892086
311,311.0,,15.9004103050726,74.77610420205495,99.38000796939563
312,312.0,,15.90051733429254,74.77702937874707,99.65207163881001
313,313.0,,15.900601241985312,74.77795826769577,99.77301154651751
314,314.0,,15.900681118250082,74.77888862713797,99.88868158263544
315,315.0,,15.900757559311304,74.77981761604848,99.70937103909681
316,316.0,,15.90084348838691,74.7807453260416,99.66866468594363
317,317.0,,15.90092922122896,74.78167328571321,99.69311138776932
318,318.0,,15.90105710170065,74.78258921922374,98.97690659794823
319,319.0,,15.901224802615085,74.78350461653618,99.65296931410771
320,320.0,,15.901421695745737,74.78441662908314,99.95777766647466
321,321.0,,15.901615950986848,74.78532203692781,99.20437063731113
322,322.0,,15.901812010585232,74.78622758518493,99.2628063745226
323,323.0,,15.90200448549127,74.7871402154281,99.91556842063477
324,324.0,,15.902210716992808,74.78804788016873,99.73741087172701
325,325.0,,15.902417066126574,74.78895429013879,99.60974131583185
326,326.0,,15.90259939172082,74.78986964628784,99.96507091034083
327,327.0,,15.902775446838026,74.79077778468005,99.06915460506839
328,328.0,,15.90296157373153,74.79168965270449,99.68655970027844
329,329.0,,15.903153305730662,74.7926002319605,99.68309461871833
330,330.0,,15.90336340909366,74.79350408019849,99.43998361642868
331,331.0,,15.903577079517072,74.7944102299567,99.7728423453734
332,332.0,,15.90378744611171,74.79531755417116,99.80799194909741
333,333.0,,15.903996999777025,74.7962169568128,98.96324139223363
334,334.0,,15.904209839071557,74.79712363995506,99.80599041679257
335,335.0,,15.904418493158879,74.79802909007626,99.56833181904432
336,336.0,,15.904602194965014,74.79894309646373,99.85397112291199
337,337.0,,15.904708391788139,74.79986607752826,99.40587453189399
338,338.0,,15.904774602402515,74.80079174183147,99.26231179018782
339,339.0,,15.90483507605397,74.80171952121071,99.44266912413704
340,340.0,,15.904901524737102,74.8026499899322,99.77657419488793
341,341.0,,15.904960672353262,74.80357804327679,99.46197845302203
342,342.0,,15.905022319828758,74.80450711787358,99.58966770104641
343,343.0,,15.905085132889132,74.80543261725765,99.21726051163058
344,344.0,,15.905145204579762,74.80636180205803,99.58945800138503
345,345.0,,15.905183976587335,74.80728873053859,99.21759681868154
346,346.0,,15.905138455002431,74.80822182853686,99.91194573775083
347,347.0,,15.905079590005899,74.80915280516625,99.77175250311504
348,348.0,,15.90496776366333,74.81007675518764,99.58480361705743
349,349.0,,15.90484681279193,74.81100222800967,99.87798841682215
350,350.0,,15.90480510131076,74.811933289739,99.67402471464594
351,351.0,,15.90478299365525,74.81286269222059,99.41902960475439
352,352.0,,15.904860376523127,74.81378850063611,99.37749053757815
353,353.0,,15.904993693540336,74.81471231918806,99.89746402139707
354,354.0,,15.90512426464595,74.81563022844642,99.227377022868
355,355.0,,15.90524779414857,74.81655005220053,99.31853666945547
356,356.0,,15.905363993235648,74.81746887965994,99.10339986763151
357,357.0,,15.905514907013739,74.81838417507319,99.30780042756743
358,358.0,,15.905805788074794,74.81925753720431,98.83755806324125
359,359.0,,15.906174992218393,74.82009931003134,98.93677663506145
360,360.0,,15.90655056721169,74.82094579770595,99.69026541473359
361,361.0,,15.906925488815206,74.82178507587409,98.95995587836453
362,362.0,,15.907300103993688,74.82262973432822,99.46763045474998
363,363.0,,15.907672943795985,74.82347072393453,99.02853214720734
364,364.0,,15.908019223802908,74.82433067089859,99.69556380867141
365,365.0,,15.908317026681042,74.82521088388467,99.78179149371313
366,366.0,,15.908553492932796,74.82610785602145,99.45749245218913
367,367.0,,15.908732789820771,74.82702311398447,99.88409931655706
368,368.0,,15.90885442426618,74.82794093863176,99.07608489249915
369,369.0,,15.908912271511378,74.8288653609761,99.06310636150829
370,370.0,,15.908925629373126,74.82979372436334,99.28658830822815
371,371.0,,15.908974893536884,74.83071775720033,98.96409543630678
372,372.0,,15.909093669096317,74.8316397693577,99.47688597531011
373,373.0,,15.909167373737427,74.83256929244011,99.73668084553258
374,374.0,,15.90909291692301,74.83349269588965,99.09145329234256
375,375.0,,15.908902320076258,74.83440242533939,99.5645698285887
376,376.0,,15.908685802050751,74.83530832588222,99.82036395443987
377,377.0,,15.908476398800868,74.83620935912056,99.12660707788905
378,378.0,,15.90833606838222,74.83712630770367,99.28888806528033
379,379.0,,15.908247629074413,74.83805639448215,99.94506079015135
380,380.0,,15.908159337990654,74.83898649885688,99.9453565151736
381,381.0,,15.908148191615613,74.83991684094839,99.49517096840248
382,382.0,,15.90821276110884,74.84084174660157,99.16634045807545
383,383.0,,15.908282279702666,74.84176871286058,99.42735482963728
384,384.0,,15.90835145028822,74.84269969549115,99.85253417105378
385,385.0,,15.90842870585722,74.84362519214622,99.34130165648524
386,386.0,,15.908545601837991,74.8445451301256,99.22972167390597
387,387.0,,15.908679832822896,74.84546082366322,99.05178218350561
388,388.0,,15.90881569083934,74.84637768718372,99.20279291964042
389,389.0,,15.908954073068303,74.8472919442546,98.9705132530839
390,390.0,,15.909090396263933,74.84820895841744,99.22647059399837
391,391.0,,15.909226562792426,74.84912932148147,99.5776838517955
392,392.0,,15.909362028691895,74.85004677104833,99.25784215991743
393,393.0,,15.90952661226141,74.85095752996942,99.09719404366831
394,394.0,,15.909730556067979,74.85186339746042,99.48855469442952
395,395.0,,15.909953925374653,74.85276733274675,99.80279559752012
396,396.0,,15.910178597939106,74.85367146036353,99.85876731801883
397,397.0,,15.910394927138903,74.85457490670441,99.5599180397449
398,398.0,,15.910602620464116,74.85547595119726,99.08239370169893
399,399.0,,15.910871596290601,74.85636541605346,99.70651644051188
400,400.0,,15.911277618075818,74.85719474459937,99.51471396559307
401,401.0,,15.911807691322895,74.8579468563915,99.71240131481186
402,402.0,,15.912437796705056,74.85861029885507,99.71056188171792
403,403.0,,15.913084109760213,74.85925439896789,99.54273191767918
404,404.0,,15.913729541912689,74.85990184436228,99.71991084153777
405,405.0,,15.914353112176766,74.86057287801631,99.78294966304159
406,406.0,,15.914940201865576,74.86127118782846,99.1847696781962
407,407.0,,15.915501453759427,74.86199773713356,99.653535297967
408,408.0,,15.916016065920175,74.8627529693634,98.97659679430323
409,409.0,,15.916504833144256,74.86353205128155,99.46919199112547
410,410.0,,15.916966312821044,74.86433252996659,99.79948197611124
411,411.0,,15.917421110674548,74.86513076173765,99.2125482603972
412,412.0,,15.917881846001247,74.86593267898725,99.88863861179561
413,413.0,,15.91833067758112,74.86673392095831,99.15370286634169
414,414.0,,15.91868699985012,74.86758352239745,99.1126610088251
415,415.0,,15.918924457529046,74.86847717626497,99.13986773474785
416,416.0,,15.919037674146201,74.86939688899201,99.14797208446977
417,417.0,,15.919024374758653,74.87032358418497,99.10313507283348
418,418.0,,15.91893001961805,74.87124939047425,99.55149055800125
419,419.0,,15.918826141359903,74.87217759755264,99.92369538835275
420,420.0,,15.918763682638701,74.87310746046613,99.67320082610816
421,421.0,,15.91877062532236,74.87403327658413,99.00124085104073
422,422.0,,15.918840387523307,74.87495621539924,98.99493344829392
423,423.0,,15.918919171423138,74.87588728672685,99.94479133498977
424,424.0,,15.918968661082328,74.87681206598647,99.04027223884687
425,425.0,,15.918979312608496,74.87774509538161,99.77647937823939
426,426.0,,15.918950044154325,74.87867760199624,99.7666497746702
427,427.0,,15.918912336753383,74.87960222922511,98.95988596963103
428,428.0,,15.91883351308509,74.88053083659383,99.6827272976634
429,429.0,,15.918699644991412,74.88145517383764,99.95469419700643
430,430.0,,15.918549558544742,74.88236955165885,99.18924537924194
431,431.0,,15.918435015664473,74.88328766422991,98.9973558737184
432,432.0,,15.91839014622687,74.88422000332751,99.82067891961168
433,433.0,,15.918411107871522,74.88514806139477,99.26551388581467
434,434.0,,15.918437780714637,74.8860807875071,99.78138052503716
435,435.0,,15.918462403180964,74.88700610774869,98.98323515463653
436,436.0,,15.918495785249545,74.88793510275985,99.40762116164393
437,437.0,,15.918622108014944,74.88885525451471,99.3902108756663
438,438.0,,15.918801258528427,74.88976525667248,99.32539476225799
439,439.0,,15.918988510683299,74.89067041364365,99.00332655152792
440,440.0,,15.91924295221997,74.8915608710449,99.33163480876745
441,441.0,,15.919542314356251,74.89243669552279,99.39221970891181
442,442.0,,15.919755490643167,74.89333644650979,99.0877056329759
443,443.0,,15.91993644361933,74.89425084073578,99.82520817427795
444,444.0,,15.920139583691498,74.89515626471045,99.41714896498162
445,445.0,,15.92034314263928,74.89606054538083,99.3086067995194
446,446.0,,15.920535349906721,74.89696643179109,99.19610694051842
447,447.0,,15.920712003826042,74.89788079768223,99.72661192238922
448,448.0,,15.920875864992583,74.89879387665647,99.32084569777898
449,449.0,,15.921041084345157,74.89970386896299,99.02423839700904
