Name,Lat,Lng,Distance,Duration
SH 20,15.8664688,74.5178775,0.0,0.0
,15.8664348,74.5182355,306.0,110.0
,15.865983072625694,74.51984088924428,203.0,42.0
,15.865029643771267,74.5214027675498,200.0,28.0
,15.863850037652455,74.52281367791207,200.0,25.0
,15.862818785264507,74.5243187139228,216.0,35.0
,15.862332142137749,74.52593014217754,201.0,39.0
,15.862230283455718,74.52778608817955,199.0,26.0
,15.862068897103699,74.52964124122687,199.0,24.0
,15.861279141314727,74.5310654968913,202.0,41.0
,15.859549335655274,74.53153201207729,199.0,27.0
,15.857830033757109,74.53206137426594,199.0,24.0
,15.85613190839358,74.53265508750242,199.0,21.0
,15.855539933364051,74.53367653230225,201.0,32.0
,15.857276249230372,74.53404921190592,199.0,28.0
,15.858008857963975,74.53568020902115,206.0,24.0
,15.858164470941384,74.53753489612923,199.0,18.0
,15.85828560590218,74.53939659262002,200.0,16.0
,15.858407279292386,74.5412588015554,200.0,16.0
,15.858545012440786,74.54311677269482,199.0,25.0
,15.85862425915843,74.54498273165521,200.0,21.0
,15.858483626598687,74.5468360291677,199.0,14.0
,15.858293318707993,74.54868507880587,199.0,14.0
,15.858238791319973,74.55055272107451,200.0,14.0
,15.858105579092042,74.55240810735397,199.0,14.0
,15.85795772911422,74.55426619014756,199.0,14.0
,15.857819787014822,74.556123929309,199.0,14.0
,15.857727475917438,74.55798318686978,199.0,15.0
,15.857947450318179,74.55982798913382,199.0,23.0
,15.858218102259686,74.5616721439907,200.0,23.0
,15.858469563997446,74.56351654998545,199.0,23.0
,15.858421024254946,74.5653810514993,200.0,23.0
,15.858292610323266,74.56723829164747,199.0,22.0
,15.858196088521812,74.5691025675309,200.0,21.0
,15.858453507491332,74.57094429924807,199.0,16.0
,15.858839537869727,74.57276957288319,200.0,16.0
,15.859366936850543,74.57455059845066,199.0,26.0
,15.859998786612609,74.57629844966078,200.0,18.0
,15.86069410877417,74.57802046529038,200.0,18.0
,15.861616202354588,74.57961551388988,200.0,18.0
,15.862719750354607,74.58108671104411,200.0,24.0
,15.863841703518041,74.5825402384068,199.0,15.0
,15.864809982055034,74.58409733274678,199.0,15.0
,15.865506341631288,74.58581156596723,199.0,15.0
,15.86618745579931,74.58753532826498,199.0,23.0
,15.866874271630724,74.58925809393789,199.0,22.0
,15.867444316946091,74.59101370551542,199.0,26.0
,15.867624244641963,74.59285777616445,199.0,28.0
,15.86774245273182,74.59471595580257,200.0,15.0
,15.868041829125373,74.5965559861627,200.0,14.0
,15.868207277012232,74.59841653470114,200.0,14.0
,15.868618693885455,74.60021823800732,199.0,14.0
,15.869367963586898,74.60191676268947,200.0,13.0
,15.869494401989574,74.60375784658467,206.0,14.0
,15.869021370787378,74.6055568883663,200.0,14.0
,15.868649414403537,74.60738453158083,200.0,15.0
,15.868267837586654,74.60920946813516,200.0,21.0
,15.867855333468805,74.61102804266399,200.0,33.0
,15.867388618450633,74.61282903994618,200.0,27.0
,15.867287446305467,74.614671664177,200.0,26.0
,15.867717475763815,74.61647009042089,199.0,35.0
,15.86861121384925,74.6180867430342,199.0,23.0
,15.869473790913956,74.61971781306633,199.0,23.0
,15.870234406785102,74.62140606469778,199.0,19.0
,15.871071481557514,74.62305878996806,200.0,14.0
,15.871780949940918,74.62475573336238,199.0,13.0
,15.872379678591376,74.62651817239723,200.0,12.0
,15.87298274698458,74.62827629129072,200.0,12.0
,15.873531757761546,74.63005538527082,200.0,13.0
,15.874029400958216,74.63184129549994,199.0,14.0
,15.8745472812916,74.63362907228418,200.0,15.0
,15.875091765038615,74.6354002432982,199.0,14.0
,15.875636308591378,74.63717529388241,199.0,13.0
,15.87617819463511,74.63895476500696,200.0,13.0
,15.876720509362698,74.64073161940618,199.0,12.0
