Name,Lat,Lng,Distance,Duration
SH 20,15.8664688,74.5178775,0.0,0.0
,15.865983072625694,74.51984088924428,509.0,153.0
,15.863215593548475,74.52349330928287,501.0,66.0
,15.862232427643624,74.52773010047876,509.0,83.0
,15.860138665018315,74.53136469381958,539.0,85.0
,15.855874689845256,74.53278235615305,498.0,57.0
,15.857908169522648,74.53506029084542,508.0,74.0
,15.858305695079956,74.53970405721441,499.0,44.0
,15.858627911382067,74.54435802661894,499.0,55.0
,15.858284825202658,74.54900737274029,499.0,36.0
,15.858006082421632,74.55367063884628,500.0,36.0
,15.857749611664175,74.55832627680304,499.0,38.0
,15.858411480791574,74.56293974475561,499.0,58.0
,15.858269459649732,74.56759837415747,499.0,56.0
,15.858718131226745,74.5722228149207,501.0,45.0
,15.860136604739413,74.57664343006513,499.0,52.0
,15.862386851206242,74.58066462095326,502.0,49.0
,15.864965052192547,74.58446176427115,498.0,37.0
,15.866678763703936,74.58877245608988,499.0,51.0
,15.867613280265438,74.59332381144219,504.0,65.0
,15.868160603656776,74.59795432446019,500.0,35.0
,15.86955202401208,74.6023732513199,502.0,34.0
,15.868737665237417,74.60694963422675,505.0,35.0
,15.867744920952902,74.61149991271056,499.0,65.0
,15.867579694319561,74.61614615615773,509.0,67.0
,15.86972074176757,74.62024517823981,499.0,68.0
,15.871660414603324,74.62444580151598,500.0,37.0
,15.873149660009801,74.62884820331745,499.0,31.0
,15.874453953517321,74.63331692765833,500.0,36.0
,15.875816218087056,74.63777099931009,500.0,34.0
,15.877176450450008,74.6422243323893,500.0,33.0
,15.87854050092467,74.64666901471062,499.0,55.0
,15.880000578030842,74.65108222064383,499.0,36.0
,15.88128296522244,74.65554293702012,499.0,29.0
,15.881234001497118,74.66019226493994,499.0,28.0
,15.880882989386356,74.66484363510399,499.0,31.0
,15.880216556423239,74.66943845077206,503.0,64.0
,15.880766994086716,74.67407196727562,500.0,34.0
,15.880373548742705,74.67870880670372,500.0,33.0
,15.879805218108801,74.68332516949805,502.0,37.0
,15.88112428367001,74.68776657081256,504.0,39.0
,15.880946138910707,74.69241234429059,501.0,35.0
,15.880629957384699,74.69482048837683,500.0,45.0
,15.877297819983074,74.69675631902622,503.0,41.0
,15.879226622340214,74.69888892581422,512.0,39.0
,15.88012927800492,74.70248080982616,506.0,37.0
