Name,Lat,Lng,Distance,Duration
"Milwaukee, WI, United States",43.0388982,-87.90654609999999,0.0,0.0
,43.03681399999999,-87.90378940000001,450.0,102.0
,43.035872518491274,-87.9079001222947,412.0,31.0
,43.03572129603535,-87.91279270288739,399.0,17.0
,43.03589048887279,-87.9176759310742,400.0,17.0
,43.035623405853656,-87.92254955090141,398.0,18.0
,43.03209538250132,-87.92335279239367,432.0,20.0
,43.02852430310769,-87.92293681257559,399.0,16.0
,43.02505678260343,-87.92171305203674,399.0,16.0
,43.02167462218801,-87.9201174003045,400.0,15.0
,43.018835923423055,-87.91712733830622,399.0,15.0
,43.015324800570966,-87.91622916158863,403.0,15.0
,43.01173564485362,-87.91619382037216,399.0,15.0
,43.00814370903266,-87.91623587098356,399.0,14.0
,43.00455082222289,-87.91630875893469,400.0,15.0
,43.000958252914856,-87.91633135182991,400.0,15.0
,42.99741597242322,-87.91550440618678,400.0,15.0
,42.993840144775675,-87.91503332421142,399.0,15.0
,42.99026125508677,-87.91459408143149,400.0,15.0
,42.98668733458866,-87.91455226701055,399.0,15.0
,42.983321746439564,-87.91625220226828,399.0,15.0
,42.97975051768609,-87.91646795227442,402.0,15.0
,42.97619683027471,-87.91577239245117,399.0,15.0
,42.97260962443426,-87.91568309821852,399.0,15.0
,42.96904799491974,-87.91605815221662,401.0,15.0
,42.96682693282436,-87.91988388173127,415.0,16.0
,42.966403628852206,-87.92475559435464,400.0,14.0
,42.96596425232378,-87.92962513589615,398.0,14.0
,42.96411965721029,-87.9337592409783,410.0,15.0
,42.96056891167713,-87.93431469978157,407.0,15.0
,42.956992764300594,-87.93465096273675,399.0,14.0
,42.953405960082655,-87.93491069793299,399.0,14.0
,42.949818069597505,-87.93505778090868,399.0,14.0
,42.94622371014928,-87.93514081748233,400.0,14.0
,42.94263584439201,-87.93522354667607,399.0,14.0
,42.939043179101226,-87.93531516592552,400.0,14.0
,42.935449465461346,-87.93540382759146,400.0,14.0
,42.931856588414654,-87.9354772021262,400.0,14.0
,42.928268849335154,-87.93549890546544,399.0,14.0
,42.92467587426237,-87.93556276190235,400.0,14.0
,42.92108216959439,-87.93566083897205,400.0,14.0
,42.91749451794867,-87.93578025925423,399.0,14.0
,42.913900541020475,-87.93592464393234,400.0,14.0
,42.910308355575815,-87.93604840441809,400.0,14.0
,42.906716048016975,-87.93616570888052,400.0,14.0
,42.90312403937235,-87.9362935435869,400.0,13.0
,42.899531958051675,-87.93642033834631,400.0,13.0
,42.895939876591065,-87.93654711833305,400.0,13.0
,42.89234777718358,-87.93667282355568,400.0,13.0
,42.88875567233527,-87.93679835028097,400.0,13.0
,42.88516356734987,-87.93692386238673,400.0,13.0
,42.881571462227356,-87.9370493598766,400.0,13.0
,42.877979572469506,-87.93718666735113,400.0,13.0
,42.874386079661996,-87.93729406814026,400.0,13.0
,42.870794201491826,-87.93743110340195,400.0,13.0
,42.86720292373312,-87.93755501050127,399.0,13.0
,42.863609740018894,-87.93766783768322,400.0,13.0
,42.86001802289537,-87.9378148773406,400.0,13.0
,42.85645094829699,-87.93826858145748,400.0,13.0
,42.85331946551993,-87.94061913872062,401.0,13.0
,42.8507156616011,-87.94397916208081,399.0,13.0
,42.84810846177361,-87.94735315932348,400.0,13.0
,42.845186370898276,-87.95017615379791,400.0,13.0
,42.841838471062594,-87.95192106241849,399.0,13.0
,42.8382862489797,-87.9525898133575,400.0,13.0
,42.83469106351443,-87.95267927420717,400.0,13.0
,42.83110612322541,-87.95278781354217,399.0,13.0
,42.82751494701369,-87.95288153528318,399.0,13.0
,42.82392120227387,-87.9529016667097,400.0,13.0
,42.820331670490866,-87.95287153575892,399.0,13.0
,42.81674149128937,-87.95299942452722,399.0,13.0
,42.81315710278293,-87.95318467197637,399.0,13.0
,42.80956601223671,-87.95335586693304,400.0,13.0
,42.80597218923768,-87.95343697658116,400.0,13.0
,42.80237613514026,-87.95340494378382,400.0,13.0
,42.79878757508408,-87.95342532819151,399.0,13.0
,42.795194968920256,-87.95352039876232,400.0,13.0
,42.79160229636843,-87.9536100071513,400.0,13.0
,42.78801670486283,-87.95370531588415,399.0,13.0
,42.784423844021894,-87.95378027093788,400.0,13.0
,42.780830936658674,-87.95385141276846,400.0,13.0
,42.77724136718663,-87.95391236905138,399.0,13.0
,42.77364820977665,-87.95395335254976,400.0,13.0
,42.770059985027025,-87.954025275571,399.0,13.0
,42.7664672968666,-87.95411424583625,400.0,13.0
,42.762876772600976,-87.9542282549471,399.0,13.0
,42.759289819480145,-87.95425240607555,399.0,13.0
,42.75569659122445,-87.95422699368227,400.0,13.0
,42.75210337072677,-87.9541992621864,400.0,13.0
,42.7485100705182,-87.95418608028005,400.0,13.0
,42.74491682201091,-87.95416889317639,400.0,13.0
,42.741329148202574,-87.95414064803933,399.0,13.0
,42.73773601682584,-87.95409591270487,400.0,13.0
,42.734142885431716,-87.95405118255451,400.0,13.0
,42.73055490376999,-87.9540575180789,399.0,13.0
,42.726961653895394,-87.95407780416436,400.0,13.0
,42.72337197918724,-87.9540585123209,399.0,13.0
,42.719780366599075,-87.95403493726191,399.0,13.0
,42.71618714011071,-87.95400418478388,400.0,13.0
,42.712592853777906,-87.95397192930149,400.0,13.0
,42.708999603654256,-87.95395176452963,400.0,13.0
,42.70540635352708,-87.95393160209223,400.0,13.0
,42.7018130803193,-87.95391737125523,400.0,13.0
,42.69822050612608,-87.9538923767939,399.0,13.0
,42.694630509458044,-87.95388401078745,399.0,13.0
,42.69104039684441,-87.9536641289196,400.0,13.0
,42.687459905690645,-87.95332280626566,399.0,13.0
,42.68386865195189,-87.95316583214613,400.0,13.0
,42.68027550057429,-87.95312420194756,400.0,13.0
,42.6766823491816,-87.95308257656359,400.0,13.0
,42.67308918181758,-87.9530433916367,400.0,13.0
,42.6694971206451,-87.95299921060244,399.0,13.0
,42.665903943053614,-87.95296261600369,400.0,13.0
,42.662310731234044,-87.95292784402733,400.0,13.0
,42.65871761973234,-87.9528805113809,400.0,13.0
,42.65512103605828,-87.95283341414057,399.0,13.0
,42.6515262525625,-87.95280394070878,401.0,13.0
,42.64793167698075,-87.95277750094269,400.0,13.0
,42.644338442189046,-87.95275424082013,400.0,13.0
,42.640749289752776,-87.95272285964626,399.0,13.0
,42.637159641515524,-87.95269916372723,399.0,13.0
,42.63356635488187,-87.95268836062559,400.0,13.0
,42.62997309626618,-87.95267105257388,400.0,13.0
,42.626379837647846,-87.95265374652041,400.0,13.0
,42.62278882206832,-87.95263441635132,399.0,13.0
,42.61920161050824,-87.95251022838696,399.0,13.0
,42.61560917871435,-87.9524045957971,400.0,13.0
